No,Tensile Strength,Warp/Weft Count,Yarn Height,Yarn Width,Thickness,Global density,Area_density(g/m^2),Filament Count,Weave,E1,E2,E3,Poisson's ratio 12,Poisson's ratio 21,Poisson's ratio 13,Poisson's ratio 31,Poisson's ratio 23,Poisson's ratio 32,Shear modulus 12,Shear modulus 13,Shear modulus 23
4845,0.49092,4.121268904,0.205273374,1.909648542,0.410546749,1.4555,333.77,6000,Twill,61.751,61.751,18.797,0.078928,0.078928,0.53079,0.16157,0.53079,0.16157,5.2106,5.1587,5.1587
4846,0.47592,3.574930188,0.198550376,1.974310035,0.397100752,1.4290,289.32,6000,Twill,55.663,55.663,16.64,0.078754,0.078754,0.53744,0.16066,0.53744,0.16066,4.5001,4.4209,4.4209
4847,0.48778,4.303844609,0.195938634,2.000626377,0.391877269,1.4796,348.58,6000,Twill,67.748,67.748,21.217,0.081032,0.081032,0.52133,0.16327,0.52133,0.16327,6.015,5.9321,5.9321
4848,0.49141,4.495691968,0.187448722,2.091238586,0.374897444,1.5053,364.16,6000,Twill,74.456,74.456,24.429,0.085007,0.085007,0.51006,0.16735,0.51006,0.16735,7.1159,6.9891,6.9891
4849,0.49330,4.272333668,0.188852357,2.075695563,0.377704715,1.4879,345.97,6000,Twill,69.971,69.971,22.19,0.082269,0.082269,0.51711,0.16399,0.51711,0.16399,6.3396,6.2249,6.2249
4850,0.48531,4.916892134,0.206180585,1.901245940,0.412361170,1.5039,398.70,6000,Twill,73.532,73.532,24.141,0.083925,0.083925,0.51447,0.1689,0.51447,0.1689,7.0465,7.0321,7.0321
4851,0.49533,4.379832561,0.192649978,2.034778327,0.385299956,1.4894,354.75,6000,Twill,70.26,70.26,22.352,0.082313,0.082313,0.51722,0.16455,0.51722,0.16455,6.4002,6.3027,6.3027
4852,0.48096,3.706212056,0.206909552,1.894547623,0.413819104,1.4279,300.02,6000,Twill,55.283,55.283,16.537,0.078535,0.078535,0.53886,0.1612,0.53886,0.1612,4.4731,4.4151,4.4151
4853,0.48962,3.708914521,0.186101425,2.106378283,0.372202850,1.4535,300.16,6000,Twill,61.588,61.588,18.665,0.079469,0.079469,0.52855,0.16018,0.52855,0.16018,5.1499,5.0351,5.0351
4854,0.48885,4.711086933,0.204786826,1.914185632,0.409573652,1.4930,381.86,6000,Twill,70.848,70.848,22.742,0.082289,0.082289,0.51827,0.16636,0.51827,0.16636,6.5533,6.5214,6.5214
4855,0.48513,4.096515255,0.206453119,1.898736151,0.412906237,1.4525,331.76,6000,Twill,61.023,61.023,18.527,0.078769,0.078769,0.53188,0.16149,0.53188,0.16149,5.1223,5.0732,5.0732
4856,0.49048,3.748031296,0.194602522,2.014362380,0.389205045,1.4450,303.37,6000,Twill,59.452,59.452,17.913,0.078939,0.078939,0.53231,0.16038,0.53231,0.16038,4.9095,4.8201,4.8201
4857,0.48282,4.891262871,0.197953941,1.980258632,0.395907882,1.5148,396.54,6000,Twill,76.639,76.639,25.764,0.086433,0.086433,0.50816,0.17083,0.50816,0.17083,7.6069,7.5432,7.5432
4858,0.49385,4.021648790,0.195818024,2.001858627,0.391636047,1.4613,325.61,6000,Twill,63.314,63.314,19.36,0.079559,0.079559,0.52743,0.16127,0.52743,0.16127,5.3886,5.3034,5.3034
4859,0.48518,4.626218155,0.198744639,1.972380248,0.397489278,1.4964,374.88,6000,Twill,71.878,71.878,23.196,0.083052,0.083052,0.51574,0.16643,0.51574,0.16643,6.7015,6.6366,6.6366
4860,0.49417,4.588996978,0.205651252,1.906139627,0.411302503,1.4842,371.89,6000,Twill,68.635,68.635,21.692,0.08113,0.08113,0.52161,0.16485,0.52161,0.16485,6.1911,6.1578,6.1578
4861,0.49505,4.435508311,0.206512665,1.898188663,0.413025330,1.4735,359.38,6000,Twill,66.007,66.007,20.526,0.080027,0.080027,0.52539,0.16338,0.52539,0.16338,5.7934,5.757,5.757
4862,0.48992,4.626413651,0.197030710,1.989537571,0.394061420,1.4990,374.89,6000,Twill,72.581,72.581,23.537,0.083529,0.083529,0.5144,0.16681,0.5144,0.16681,6.8179,6.744,6.744
4863,0.48852,4.023347513,0.183453091,2.136786016,0.366906182,1.4790,325.69,6000,Twill,67.85,67.85,21.195,0.081427,0.081427,0.51951,0.16228,0.51951,0.16228,5.9938,5.8605,5.8605
4864,0.49400,3.904891838,0.186810035,2.098388345,0.373620070,1.4659,316.08,6000,Twill,64.575,64.575,19.827,0.08016,0.08016,0.52456,0.16106,0.52456,0.16106,5.536,5.4195,5.4195
4865,0.47794,4.843829327,0.197879472,1.981003875,0.395758943,1.5118,392.66,6000,Twill,75.864,75.864,25.318,0.085816,0.085816,0.5094,0.17,0.5094,0.17,7.4478,7.3826,7.3826
4866,0.49263,4.142136785,0.187183387,2.094202942,0.374366774,1.4815,335.37,6000,Twill,68.421,68.421,21.467,0.081574,0.081574,0.51915,0.16289,0.51915,0.16289,6.0902,5.9702,5.9702
4867,0.48782,4.495162247,0.184855431,2.120576047,0.369710863,1.5095,364.10,6000,Twill,75.631,75.631,25.044,0.085915,0.085915,0.50783,0.16816,0.50783,0.16816,7.3284,7.1859,7.1859
4868,0.48779,4.432543580,0.205346176,1.908971516,0.410692351,1.4748,359.13,6000,Twill,66.366,66.366,20.673,0.080195,0.080195,0.52471,0.16344,0.52471,0.16344,5.8417,5.8006,5.8006
4869,0.48093,3.672118959,0.198065510,1.979143167,0.396131019,1.4358,297.22,6000,Twill,57.254,57.254,17.163,0.078728,0.078728,0.53546,0.16051,0.53546,0.16051,4.6683,4.5882,4.5882
4870,0.47885,4.924233888,0.208907013,1.876432941,0.417814025,1.5004,399.32,6000,Twill,72.552,72.552,23.657,0.083205,0.083205,0.51645,0.1684,0.51645,0.1684,6.8812,6.8818,6.8818
4871,0.48771,4.174868200,0.190370376,2.059143904,0.380740753,1.4790,338.05,6000,Twill,67.738,67.738,21.18,0.081189,0.081189,0.52056,0.16277,0.52056,0.16277,5.9959,5.8893,5.8893
4872,0.48995,4.367584422,0.197868753,1.981111187,0.395737506,1.4810,353.78,6000,Twill,68.048,68.048,21.364,0.081103,0.081103,0.5212,0.16363,0.5212,0.16363,6.0678,5.9941,5.9941
4873,0.48958,4.112205204,0.197969559,1.980102409,0.395939117,1.4643,332.99,6000,Twill,63.998,63.998,19.641,0.079671,0.079671,0.5268,0.16168,0.5268,0.16168,5.4848,5.4079,5.4079
4874,0.48519,3.855540470,0.198471129,1.975098357,0.396942257,1.4471,312.12,6000,Twill,59.9,59.9,18.084,0.078871,0.078871,0.53221,0.16068,0.53221,0.16068,4.9689,4.8911,4.8911
4875,0.48702,4.360519230,0.202509516,1.935711510,0.405019031,1.4741,353.24,6000,Twill,66.261,66.261,20.608,0.080248,0.080248,0.5244,0.1631,0.5244,0.1631,5.8162,5.7614,5.7614
4876,0.49125,4.425717370,0.196040372,1.999588129,0.392080743,1.4874,358.51,6000,Twill,69.681,69.681,22.103,0.08192,0.08192,0.51857,0.16449,0.51857,0.16449,6.3188,6.2375,6.2375
4877,0.49787,3.989967353,0.185776681,2.110060308,0.371553361,1.4732,322.99,6000,Twill,66.382,66.382,20.571,0.080785,0.080785,0.52191,0.16173,0.52191,0.16173,5.7849,5.6624,5.6624
4878,0.48874,4.290587153,0.202587777,1.934963723,0.405175555,1.4696,347.54,6000,Twill,65.165,65.165,20.144,0.07987,0.07987,0.52591,0.16257,0.52591,0.16257,5.6591,5.6027,5.6027
4879,0.49228,4.035904640,0.189847683,2.064813189,0.379695366,1.4705,326.74,6000,Twill,65.638,65.638,20.275,0.08041,0.08041,0.52347,0.1617,0.52347,0.1617,5.6893,5.5821,5.5821
4880,0.48697,4.862802726,0.207528190,1.888900005,0.415056381,1.4986,394.28,6000,Twill,72.144,72.144,23.427,0.082983,0.082983,0.51681,0.16782,0.51681,0.16782,6.7977,6.7872,6.7872
4881,0.48794,4.435040174,0.197651020,1.983293585,0.395302040,1.4856,359.28,6000,Twill,69.211,69.211,21.895,0.081642,0.081642,0.5195,0.16434,0.5195,0.16434,6.2494,6.1757,6.1757
4882,0.46925,3.523731864,0.205655709,1.906098318,0.411311417,1.4179,285.19,6000,Twill,53.023,53.023,15.827,0.078857,0.078857,0.54128,0.16157,0.54128,0.16157,4.2455,4.1814,4.1814
4883,0.48261,4.894155851,0.198140162,1.978397499,0.396280323,1.5147,396.78,6000,Twill,76.604,76.604,25.747,0.086402,0.086402,0.50825,0.17082,0.50825,0.17082,7.6011,7.5386,7.5386
4884,0.49092,4.536345376,0.204677345,1.915209526,0.409354689,1.4822,367.59,6000,Twill,68.183,68.183,21.476,0.080954,0.080954,0.52208,0.16444,0.52208,0.16444,6.1155,6.0758,6.0758
4885,0.48185,4.995984276,0.206384506,1.899367390,0.412769011,1.5085,405.18,6000,Twill,74.705,74.705,24.787,0.084763,0.084763,0.51267,0.1701,0.51267,0.1701,7.2757,7.267,7.267
5686,0.48340,3.125533007,0.259322897,3.023257912,0.518645794,1.5068,506.27,12000,Twill,74.946,74.946,24.657,0.085447,0.085447,0.50872,0.16737,0.50872,0.16737,7.19,7.0414,7.0414
5687,0.48772,3.580486740,0.310084461,2.528343401,0.620168921,1.4944,581.01,12000,Twill,70.684,70.684,22.839,0.081798,0.081798,0.52115,0.16839,0.52115,0.16839,6.6144,6.6782,6.6782
5688,0.48293,2.953498859,0.298636889,2.625261748,0.597273777,1.4518,478.47,12000,Twill,60.746,60.746,18.446,0.078571,0.078571,0.53293,0.16183,0.53293,0.16183,5.1005,5.0688,5.0688
5689,0.49025,2.720133836,0.272253113,2.879673230,0.544506225,1.4542,440.37,12000,Twill,61.667,61.667,18.714,0.079306,0.079306,0.52919,0.16059,0.52919,0.16059,5.1712,5.0751,5.0751
5690,0.49217,2.638507892,0.248968805,3.148988884,0.497937610,1.4695,427.02,12000,Twill,65.622,65.622,20.217,0.080771,0.080771,0.52188,0.16078,0.52188,0.16078,5.6578,5.5061,5.5061
5691,0.48931,2.779390317,0.233732757,3.354258126,0.467465514,1.5024,449.85,12000,Twill,74.138,74.138,24.115,0.08529,0.08529,0.50787,0.1652,0.50787,0.1652,6.9794,6.758,6.758
5692,0.48809,3.018341091,0.258964592,3.027440910,0.517929184,1.4966,488.81,12000,Twill,72.309,72.309,23.286,0.083718,0.083718,0.51281,0.16514,0.51281,0.16514,6.7111,6.5673,6.5673
5693,0.49057,3.308225101,0.292446987,2.680827756,0.584893974,1.4882,536.29,12000,Twill,69.584,69.584,22.149,0.081557,0.081557,0.52044,0.16566,0.52044,0.16566,6.3506,6.3266,6.3266
5694,0.48706,3.128791772,0.290331503,2.700361457,0.580663006,1.4744,506.98,12000,Twill,66.266,66.266,20.629,0.08016,0.08016,0.52484,0.16339,0.52484,0.16339,5.8269,5.7853,5.7853
5695,0.48494,2.806678375,0.299101008,2.621188091,0.598202016,1.4388,454.57,12000,Twill,57.731,57.731,17.367,0.078315,0.078315,0.53662,0.16143,0.53662,0.16143,4.7455,4.7065,4.7065
5696,0.49620,2.541081390,0.233587393,3.356345514,0.467174787,1.4766,411.16,12000,Twill,67.511,67.511,20.982,0.081726,0.081726,0.51806,0.16101,0.51806,0.16101,5.9067,5.7185,5.7185
5697,0.49575,2.710580408,0.234708165,3.340318388,0.469416330,1.4937,438.67,12000,Twill,71.848,71.848,22.97,0.083849,0.083849,0.51154,0.16354,0.51154,0.16354,6.5839,6.377,6.377
5698,0.49072,2.797152234,0.284460510,2.756094332,0.568921020,1.4502,452.95,12000,Twill,60.582,60.582,18.342,0.078875,0.078875,0.53169,0.16098,0.53169,0.16098,5.056,4.9873,4.9873
5699,0.49138,2.970136267,0.268912004,2.915451857,0.537824007,1.4811,481.01,12000,Twill,68.247,68.247,21.406,0.081415,0.081415,0.5198,0.16303,0.5198,0.16303,6.0726,5.9648,5.9648
5700,0.48862,3.538483924,0.306293042,2.559640253,0.612586084,1.4945,574.08,12000,Twill,70.814,70.814,22.866,0.081943,0.081943,0.52045,0.16805,0.52045,0.16805,6.6185,6.6637,6.6637
5701,0.46511,2.627566317,0.308576133,2.540702003,0.617152267,1.4167,425.48,12000,Twill,52.555,52.555,15.714,0.078561,0.078561,0.54328,0.16244,0.54328,0.16244,4.2181,4.1846,4.1846
5702,0.47590,2.558582175,0.289058139,2.712257133,0.578116279,1.4252,414.19,12000,Twill,54.701,54.701,16.346,0.078662,0.078662,0.53924,0.16113,0.53924,0.16113,4.4098,4.3445,4.3445
5703,0.47681,2.754745629,0.304070274,2.578351348,0.608140547,1.4306,446.14,12000,Twill,55.767,55.767,16.719,0.078241,0.078241,0.53937,0.1617,0.53937,0.1617,4.5381,4.5049,4.5049
5704,0.47730,3.817213755,0.315659812,2.483686454,0.631319625,1.5086,619.99,12000,Twill,73.999,73.999,24.696,0.083964,0.083964,0.51689,0.1725,0.51689,0.1725,7.2824,7.4062,7.4062
5705,0.49441,2.647520251,0.234582115,3.342113279,0.469164229,1.4870,428.44,12000,Twill,70.129,70.129,22.154,0.082916,0.082916,0.51418,0.16243,0.51418,0.16243,6.3045,6.1058,6.1058
5706,0.47909,3.131661438,0.251156468,3.121560066,0.502312936,1.5174,507.23,12000,Twill,77.901,77.901,26.265,0.087865,0.087865,0.50316,0.16965,0.50316,0.16965,7.7505,7.5633,7.5633
5707,0.48252,3.299747927,0.267949210,2.925927644,0.535898419,1.5136,534.74,12000,Twill,76.59,76.59,25.629,0.086557,0.086557,0.50694,0.16963,0.50694,0.16963,7.543,7.4249,7.4249
5708,0.48591,3.537815671,0.307744623,2.547566850,0.615489246,1.4931,573.99,12000,Twill,70.422,70.422,22.683,0.08169,0.08169,0.52121,0.16788,0.52121,0.16788,6.5563,6.6063,6.6063
5709,0.46973,2.527432416,0.299559704,2.617174437,0.599119408,1.4146,409.17,12000,Twill,52.192,52.192,15.589,0.078836,0.078836,0.54289,0.16216,0.54289,0.16216,4.1741,4.1235,4.1235
5710,0.48029,3.625216472,0.305727994,2.564370994,0.611455988,1.5024,588.31,12000,Twill,72.771,72.771,23.881,0.083184,0.083184,0.51745,0.16981,0.51745,0.16981,6.9753,7.0302,7.0302
5711,0.48668,2.920665988,0.251546994,3.116713850,0.503093988,1.4954,472.88,12000,Twill,72.101,72.101,23.151,0.083723,0.083723,0.51247,0.16455,0.51247,0.16455,6.658,6.4926,6.4926
5712,0.48127,3.683918993,0.315722640,2.483192207,0.631445281,1.4977,598.05,12000,Twill,71.3,71.3,23.219,0.08207,0.08207,0.52104,0.16968,0.52104,0.16968,6.757,6.8569,6.8569
5713,0.46794,2.654839010,0.314950337,2.489281354,0.629900673,1.4145,429.94,12000,Twill,51.993,51.993,15.556,0.078532,0.078532,0.54446,0.1629,0.54446,0.1629,4.1714,4.1485,4.1485
5714,0.49312,3.171840289,0.285254060,2.748427137,0.570508120,1.4831,513.97,12000,Twill,68.489,68.489,21.592,0.081183,0.081183,0.52117,0.16431,0.52117,0.16431,6.1511,6.0967,6.0967
5715,0.46860,3.862893255,0.317613866,2.468406088,0.635227732,1.5105,627.55,12000,Twill,74.381,74.381,24.949,0.084262,0.084262,0.51654,0.17326,0.51654,0.17326,7.377,7.517,7.517
5716,0.49168,2.940421223,0.261037521,3.003399654,0.522075042,1.4866,476.14,12000,Twill,69.742,69.742,22.057,0.082268,0.082268,0.51688,0.16347,0.51688,0.16347,6.2891,6.1567,6.1567
5717,0.48605,2.931663008,0.310806565,2.522469244,0.621613129,1.4402,474.99,12000,Twill,57.863,57.863,17.447,0.07803,0.07803,0.5377,0.16213,0.5377,0.16213,4.7801,4.7714,4.7714
5718,0.49162,2.695042858,0.269113548,2.913268421,0.538227095,1.4548,436.28,12000,Twill,61.839,61.839,18.772,0.079401,0.079401,0.52869,0.16049,0.52869,0.16049,5.1883,5.0853,5.0853
5719,0.49534,2.529050437,0.251223317,3.120729430,0.502446635,1.4560,409.26,12000,Twill,62.307,62.307,18.913,0.079825,0.079825,0.52669,0.15987,0.52669,0.15987,5.2257,5.0873,5.0873
5720,0.48144,3.518253299,0.314674517,2.491463269,0.629349033,1.4851,570.85,12000,Twill,68.289,68.289,21.708,0.080442,0.080442,0.52518,0.16695,0.52518,0.16695,6.2261,6.2953,6.2953
5721,0.48177,2.817442174,0.291579625,2.688802419,0.583159249,1.4459,456.28,12000,Twill,59.478,59.478,17.96,0.078588,0.078588,0.53376,0.16118,0.53376,0.16118,4.935,4.8818,4.8818
5722,0.48403,2.898319989,0.235842043,3.324258860,0.471684085,1.5126,469.18,12000,Twill,76.83,76.83,25.573,0.087212,0.087212,0.50366,0.16764,0.50366,0.16764,7.4911,7.26,7.26
5723,0.49158,3.237359739,0.308338237,2.542662264,0.616676474,1.4675,524.83,12000,Twill,64.258,64.258,19.874,0.079075,0.079075,0.52967,0.16381,0.52967,0.16381,5.5882,5.6034,5.6034
5724,0.47305,2.580043818,0.293124227,2.674633923,0.586248453,1.4239,417.69,12000,Twill,54.374,54.374,16.249,0.078612,0.078612,0.53995,0.16136,0.53995,0.16136,4.3809,4.3226,4.3226
5725,0.48165,3.361176408,0.284443419,2.756259941,0.568886837,1.5010,544.88,12000,Twill,72.977,72.977,23.784,0.083674,0.083674,0.51446,0.16767,0.51446,0.16767,6.9116,6.8627,6.8627
5726,0.48425,2.720092862,0.295913741,2.649420732,0.591827482,1.4339,440.47,12000,Twill,56.638,56.638,16.988,0.078393,0.078393,0.53758,0.16125,0.53758,0.16125,4.6204,4.5714,4.5714
5727,0.47672,3.549637540,0.284044006,2.760135696,0.568088012,1.5185,575.73,12000,Twill,77.515,77.515,26.328,0.087131,0.087131,0.50719,0.17226,0.50719,0.17226,7.8149,7.7735,7.7735
5728,0.46945,2.653501643,0.303315726,2.584765418,0.606631453,1.4226,429.67,12000,Twill,53.96,53.96,16.138,0.07844,0.07844,0.54131,0.16189,0.54131,0.16189,4.3506,4.3109,4.3109
5729,0.48777,3.121268904,0.305820123,2.563598473,0.611640246,1.4599,505.86,12000,Twill,62.534,62.534,19.162,0.078707,0.078707,0.53154,0.16287,0.53154,0.16287,5.3454,5.3428,5.3428
5730,0.47615,2.574930188,0.285651128,2.744606699,0.571302256,1.4293,416.83,12000,Twill,55.69,55.69,16.657,0.078654,0.078654,0.5378,0.16085,0.5378,0.16085,4.5078,4.4372,4.4372
5731,0.48571,3.303844609,0.277815903,2.822012677,0.555631806,1.5029,535.47,12000,Twill,73.592,73.592,24.057,0.084198,0.084198,0.51276,0.16762,0.51276,0.16762,6.9993,6.9229,6.9229
5732,0.47482,2.706212056,0.310728656,2.523101697,0.621457313,1.4217,438.28,12000,Twill,53.652,53.652,16.056,0.078311,0.078311,0.54234,0.1623,0.54234,0.1623,4.3288,4.3033,4.3033
5733,0.49685,2.708914521,0.248304275,3.157416441,0.496608550,1.4775,438.45,12000,Twill,67.599,67.599,21.053,0.081523,0.081523,0.51897,0.16162,0.51897,0.16162,5.9385,5.7794,5.7794
5734,0.47238,3.711086933,0.304360478,2.575892917,0.608720956,1.5110,602.40,12000,Twill,74.98,74.98,25.094,0.084829,0.084829,0.51382,0.17196,0.51382,0.17196,7.4052,7.4669,7.4669
5735,0.48732,3.096515255,0.309359356,2.534269563,0.618718712,1.4549,501.85,12000,Twill,61.298,61.298,18.697,0.078382,0.078382,0.53349,0.16272,0.53349,0.16272,5.1929,5.1961,5.1961
5736,0.49232,2.748031296,0.273807567,2.863324811,0.547615134,1.4553,444.91,12000,Twill,61.927,61.927,18.816,0.079323,0.079323,0.52898,0.16073,0.52898,0.16073,5.2058,5.113,5.113
5737,0.49365,3.021648790,0.277454071,2.825692905,0.554908142,1.4772,489.44,12000,Twill,67.164,67.164,20.961,0.080785,0.080785,0.5222,0.16297,0.5222,0.16297,5.9281,5.846,5.846
5738,0.48387,3.588996978,0.306953755,2.554130671,0.613907510,1.4981,582.38,12000,Twill,71.684,71.684,23.319,0.082454,0.082454,0.51926,0.16892,0.51926,0.16892,6.7787,6.8332,6.8332
5739,0.48889,3.435508311,0.309537996,2.532806992,0.619075991,1.4829,557.25,12000,Twill,67.901,67.901,21.483,0.080381,0.080381,0.525,0.16611,0.525,0.16611,6.1412,6.1833,6.1833
5740,0.48626,2.904891838,0.250430105,3.130614031,0.500860210,1.4951,470.31,12000,Twill,72.039,72.039,23.116,0.083706,0.083706,0.51247,0.16444,0.51247,0.16444,6.645,6.4767,6.4767
5741,0.48000,3.142136785,0.251550161,3.116674606,0.503100323,1.5179,508.93,12000,Twill,78.049,78.049,26.355,0.087984,0.087984,0.50295,0.16983,0.50295,0.16983,7.7827,7.5964,7.5964
5742,0.48438,3.432543580,0.306038527,2.561768966,0.612077053,1.4859,556.73,12000,Twill,68.706,68.706,21.833,0.080832,0.080832,0.52342,0.16633,0.52342,0.16633,6.2577,6.2887,6.2887
5743,0.48723,2.672118959,0.284196529,2.758654383,0.568393058,1.4392,432.62,12000,Twill,58.004,58.004,17.426,0.07866,0.07866,0.53489,0.16069,0.53489,0.16069,4.7557,4.684,4.684
5744,0.46665,3.924233888,0.316721038,2.475364458,0.633442076,1.5164,637.67,12000,Twill,75.878,75.878,25.833,0.085565,0.085565,0.51392,0.17497,0.51392,0.17497,7.6942,7.8428,7.8428
5745,0.48787,3.174868200,0.261111129,3.002552984,0.522222258,1.5095,514.32,12000,Twill,75.639,75.639,25.046,0.085926,0.085926,0.50778,0.16814,0.50778,0.16814,7.3288,7.1851,7.1851
5746,0.48423,3.367584422,0.283606259,2.764395974,0.567212518,1.5025,545.92,12000,Twill,73.368,73.368,23.984,0.083948,0.083948,0.51376,0.16795,0.51376,0.16795,6.9806,6.9288,6.9288
5747,0.49627,3.112205204,0.283908676,2.761451362,0.567817352,1.4791,504.24,12000,Twill,67.52,67.52,21.147,0.080792,0.080792,0.52238,0.16361,0.52238,0.16361,5.9975,5.9366,5.9366
5748,0.48979,2.855540470,0.285413386,2.746892889,0.570826772,1.4546,462.45,12000,Twill,61.609,61.609,18.727,0.079012,0.079012,0.53048,0.16125,0.53048,0.16125,5.184,5.1191,5.1191
5749,0.48910,3.360519230,0.297528547,2.635041272,0.595057093,1.4878,544.87,12000,Twill,69.377,69.377,22.086,0.081345,0.081345,0.52137,0.16597,0.52137,0.16597,6.3348,6.3313,6.3313
5750,0.48147,3.425717370,0.278121115,2.818915779,0.556242230,1.5138,555.39,12000,Twill,76.423,76.423,25.622,0.086282,0.086282,0.50831,0.17042,0.50831,0.17042,7.5535,7.4809,7.4809
5751,0.48594,2.989967353,0.247330042,3.169853504,0.494660084,1.5076,484.13,12000,Twill,75.339,75.339,24.806,0.085921,0.085921,0.50701,0.16693,0.50701,0.16693,7.231,7.0414,7.0414
5752,0.48848,3.290587153,0.297763332,2.632963548,0.595526665,1.4815,533.45,12000,Twill,67.844,67.844,21.372,0.080621,0.080621,0.52355,0.16493,0.52355,0.16493,6.0887,6.08,6.08
5753,0.48989,3.035904640,0.259543049,3.020693492,0.519086099,1.4977,491.67,12000,Twill,72.576,72.576,23.423,0.083871,0.083871,0.51245,0.16539,0.51245,0.16539,6.7591,6.6166,6.6166
5754,0.46620,3.862802726,0.312584571,2.508121232,0.625169143,1.5154,627.48,12000,Twill,75.805,75.805,25.712,0.085488,0.085488,0.51352,0.17418,0.51352,0.17418,7.6424,7.7622,7.7622
5755,0.48464,3.435040174,0.282953060,2.770777599,0.565906120,1.5093,556.95,12000,Twill,75.138,75.138,24.939,0.085214,0.085214,0.51092,0.16958,0.51092,0.16958,7.3171,7.2654,7.2654
5756,0.48173,3.536345376,0.304032034,2.578675643,0.608064067,1.4965,573.71,12000,Twill,71.368,71.368,23.126,0.082315,0.082315,0.51933,0.16828,0.51933,0.16828,6.7064,6.7435,6.7435
5757,0.49423,2.758510763,0.258888774,3.028327528,0.517777547,1.4711,446.55,12000,Twill,65.897,65.897,20.355,0.080686,0.080686,0.52226,0.16133,0.52226,0.16133,5.7099,5.579,5.579
5758,0.49121,2.705703624,0.241065929,3.252222335,0.482131859,1.4855,437.90,12000,Twill,69.675,69.675,21.961,0.082586,0.082586,0.51533,0.16243,0.51533,0.16243,6.2425,6.0598,6.0598
5759,0.49055,2.599000259,0.241406214,3.247638027,0.482812428,1.4738,420.58,12000,Twill,66.742,66.742,20.669,0.0813,0.0813,0.51972,0.16095,0.51972,0.16095,5.8053,5.6349,5.6349
5760,0.48090,3.567287138,0.300947107,2.605108943,0.601894214,1.5022,578.76,12000,Twill,72.863,72.863,23.877,0.08332,0.08332,0.51668,0.16932,0.51668,0.16932,6.9668,6.9966,6.9966
5761,0.48857,2.686406443,0.231088708,3.392636557,0.462177417,1.4956,434.74,12000,Twill,72.38,72.38,23.22,0.084216,0.084216,0.51046,0.16376,0.51046,0.16376,6.6679,6.4501,6.4501
5762,0.49268,2.529820201,0.257301110,3.047013667,0.514602221,1.4500,409.41,12000,Twill,60.825,60.825,18.373,0.079449,0.079449,0.52913,0.15983,0.52913,0.15983,5.0512,4.9268,4.9268
5763,0.49959,2.539316480,0.231923836,3.380420106,0.463847673,1.4784,410.87,12000,Twill,67.972,67.972,21.178,0.081945,0.081945,0.51727,0.16117,0.51727,0.16117,5.9722,5.7788,5.7788
5764,0.48822,2.869316601,0.282382698,2.776374069,0.564765396,1.4586,464.67,12000,Twill,62.593,62.593,19.095,0.079274,0.079274,0.52891,0.16135,0.52891,0.16135,5.304,5.2324,5.2324
5765,0.48343,3.308246597,0.313605452,2.499956541,0.627210903,1.4688,536.46,12000,Twill,64.457,64.457,19.988,0.078999,0.078999,0.53011,0.16439,0.53011,0.16439,5.6329,5.6698,5.6698
5766,0.48287,3.329232968,0.275640748,2.844281934,0.551281496,1.5076,539.60,12000,Twill,74.863,74.863,24.724,0.085124,0.085124,0.51053,0.16861,0.51053,0.16861,7.2317,7.1468,7.1468
5767,0.48320,2.686259973,0.282908436,2.771214646,0.565816871,1.4416,434.91,12000,Twill,58.57,58.57,17.619,0.078711,0.078711,0.53408,0.16066,0.53408,0.16066,4.8179,4.744,4.744
5768,0.49239,2.918775519,0.253772388,3.089382601,0.507544776,1.4926,472.58,12000,Twill,71.361,71.361,22.798,0.083258,0.083258,0.51379,0.16414,0.51379,0.16414,6.5378,6.3809,6.3809
5769,0.48118,2.527970934,0.282609254,2.774148366,0.565218508,1.4275,409.19,12000,Twill,55.308,55.308,16.529,0.078741,0.078741,0.53801,0.16078,0.53801,0.16078,4.4653,4.3892,4.3892
5770,0.48494,2.849461411,0.236475250,3.315357530,0.472950500,1.5065,461.24,12000,Twill,75.184,75.184,24.676,0.085973,0.085973,0.50639,0.1662,0.50639,0.1662,7.1766,6.9565,6.9565
5771,0.48192,3.710657793,0.317397499,2.470088779,0.634794998,1.4983,602.47,12000,Twill,71.396,71.396,23.29,0.082103,0.082103,0.52114,0.17,0.52114,0.17,6.7848,6.8952,6.8952
5772,0.48599,3.081790966,0.297776359,2.632848365,0.595552718,1.4635,499.37,12000,Twill,63.529,63.529,19.522,0.079139,0.079139,0.52932,0.16266,0.52932,0.16266,5.4591,5.434,5.434
5773,0.48355,3.620682464,0.297647636,2.633986984,0.595295273,1.5102,587.49,12000,Twill,74.968,74.968,25,0.084889,0.084889,0.51298,0.17107,0.51298,0.17107,7.3607,7.3838,7.3838
5774,0.48549,2.704682838,0.273352665,2.868089831,0.546705331,1.4517,437.86,12000,Twill,61.068,61.068,18.494,0.079182,0.079182,0.53007,0.16053,0.53007,0.16053,5.0992,5.0056,5.0056
5775,0.48877,2.589876534,0.270110566,2.902515112,0.540221132,1.4439,419.20,12000,Twill,59.245,59.245,17.83,0.079021,0.079021,0.53216,0.16015,0.53216,0.16015,4.8798,4.7807,4.7807
5776,0.47819,2.682015184,0.290522539,2.698585810,0.581045077,1.4349,434.25,12000,Twill,56.927,56.927,17.074,0.078509,0.078509,0.53675,0.16098,0.53675,0.16098,4.645,4.5851,4.5851
